world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
garden	(7,0)	N4671611	N3395556	p(7,2);p(7,1);p(7,0);	8	1.0	2	29	TRUE	30.0	1	0	1
garden	(2,4)	N3003558	N4973031	p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	8	4.0	7	28	TRUE	29.5	6	0	1,1,2,2
garden	(5,4)	N2272558	N6217584	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	8	2.0	7	31	TRUE	32.5	3	0	1,2
garden	(2,4)	N2851714	N1607356	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	8	4.0	9	32	TRUE	33.5	6	0	1,1,2,2
garden	(7,0)	N3274347	N7571179	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	9	33	TRUE	34.0	1	0	1
garden	(7,0)	N7975115	N7668299	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	6	33	TRUE	34.0	1	0	1
garden	(5,4)	N7772455	N1836778	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	8	2.0	6	35	TRUE	36.5	3	0	1,2
garden	(7,0)	N3699691	N2492230	p(7,2);p(7,1);p(7,0);	8	1.0	2	29	TRUE	30.0	1	0	1
garden	(5,4)	N6748282	N5187728	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	8	2.0	6	31	TRUE	32.5	3	0	1,2
garden	(7,0)	N9762221	N7723420	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	6	33	TRUE	34.0	1	0	1
garden	(2,0)	N3585234	N2252698	p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);	8	2.0	4	28	TRUE	29.5	3	0	1,2
garden	(2,4)	N7637507	N9444778	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);	8	4.0	4	28	TRUE	29.5	6	0	1,1,2,2
garden	(7,0)	N3157366	N7047250	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	9	33	TRUE	34.0	1	0	1
garden	(2,0)	N178182	N7436644	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	8	2.0	9	38	TRUE	39.5	3	0	1,2
garden	(7,0)	N59008	N2363804	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	9	33	TRUE	34.0	1	0	1
garden	(2,4)	N5684048	N6836361	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	8	4.0	9	38	TRUE	39.5	6	0	1,1,2,2
garden	(7,0)	N9489895	N8523865	p(7,2);p(7,1);p(7,0);	8	1.0	2	29	TRUE	30.0	1	0	1
