world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
museum	(0,4)	N8137719	N4708138	p(2,4);p(1,4);p(0,4);	7	2.0	2	22	FALSE	27.5	3	2	2,1
museum	(4,0)	N3592924	N4708138	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	7	2.0	6	26	FALSE	31.5	3	2	1,2
museum	(2,4)	N6515554	N2407545	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	7	4.0	10	28	FALSE	30.5	8	2	2,1,3,2
museum	(0,4)	N3705986	N1544908	p(2,4);p(1,4);p(0,4);	7	2.0	2	20	FALSE	27.5	3	2	2,1
museum	(6,4)	N5823018	N1544908	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2.0	10	28	FALSE	35.5	3	2	2,1
museum	(4,0)	N5077669	N7367923	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	7	2.0	8	26	FALSE	30.5	3	2	1,2
museum	(6,4)	N9729318	N7367923	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2.0	12	30	FALSE	34.5	3	2	2,1
museum	(6,4)	N4782542	N702079	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2.0	6	28	FALSE	35.5	3	2	2,1
museum	(0,4)	N6549725	N702079	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2.0	8	30	FALSE	37.5	3	2	2,1
museum	(4,0)	N5201734	N2560548	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2.0	6	32	FALSE	37.5	3	2	1,2
museum	(0,4)	N9627605	N2560548	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2.0	12	38	FALSE	43.5	3	2	2,1
museum	(4,4)	N5116491	N9086861	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	7	4.0	4	24	FALSE	26.5	8	2	1,2,2,3
