world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
cubicles2	(4,5)	N2158098	N8470167	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4	5	29	TRUE	31	8	0	1,2,2,3
cubicles2	(1,7)	N9399448	N3886074	p(1,5);p(1,6);p(1,7);	7	2	2	22	TRUE	23	2	0	1,1
cubicles2	(4,5)	N17475	N4110335	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4	5	25	TRUE	27	8	0	1,2,2,3
cubicles2	(1,7)	N4149622	N6974928	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2	5	26	TRUE	27	2	0	1,1
cubicles2	(1,7)	N1561632	N9108758	p(1,5);p(1,6);p(1,7);	7	2	2	18	TRUE	19	2	0	1,1
cubicles2	(4,5)	N6285911	N8845670	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4	5	21	TRUE	23	8	0	1,2,2,3
cubicles2	(1,7)	N308611	N2900938	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2	5	22	TRUE	23	2	0	1,1
cubicles2	(1,7)	N2696783	N3882139	p(1,5);p(1,6);p(1,7);	7	2	2	20	TRUE	21	2	0	1,1
cubicles2	(4,5)	N4702056	N9873288	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4	5	23	TRUE	25	8	0	1,2,2,3
cubicles2	(1,7)	N4880922	N7278022	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2	5	24	TRUE	25	2	0	1,1
