world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
ikea3	(3,1)	N4772727	N3879908	p(5,7);p(5,6);p(5,5);p(4,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	6	8	26	TRUE	27.833334	11	0	2,2,3,1,1,2
ikea3	(5,7)	N4786764	N6916975	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	7	4	8	30	TRUE	32.5	10	0	4,3,2,1
ikea3	(5,7)	N8951496	N8236345	p(5,5);p(5,6);p(5,7);	7	4	2	26	TRUE	28.5	10	0	4,3,2,1
ikea3	(5,7)	N7781791	N6646426	p(0,7);p(1,7);p(2,7);p(3,7);p(4,7);p(5,7);	7	1	5	32	TRUE	33	1	0	1
ikea3	(0,7)	N102568	N4923826	p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);p(0,7);	7	1	5	25	TRUE	26	1	0	1
ikea3	(0,7)	N5744112	N569573	p(0,5);p(0,6);p(0,7);	7	4	2	25	TRUE	27.5	10	0	1,2,3,4
ikea3	(5,7)	N2607010	N3125203	p(0,7);p(1,7);p(2,7);p(3,7);p(4,7);p(5,7);	7	1	5	26	TRUE	27	1	0	1
ikea3	(5,7)	N3806196	N4293460	p(5,5);p(5,6);p(5,7);	7	4	2	26	TRUE	28.5	10	0	4,3,2,1
ikea3	(0,7)	N8126019	N5911875	p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);p(0,7);	7	1	5	21	TRUE	22	1	0	1
ikea3	(0,7)	N526942	N8545300	p(0,5);p(0,6);p(0,7);	7	4	2	21	TRUE	23.5	10	0	1,2,3,4
ikea3	(5,7)	N9705488	N4395920	p(0,7);p(1,7);p(2,7);p(3,7);p(4,7);p(5,7);	7	1	5	22	TRUE	23	1	0	1
ikea3	(5,7)	N4875011	N2629153	p(5,5);p(5,6);p(5,7);	7	4	2	22	TRUE	24.5	10	0	4,3,2,1
