world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
museum3	(0,4)	N3844649	N2687094	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	12	32	FALSE	37.5	3	2	2,1
museum3	(6,4)	N167862	N2563736	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	6	28	FALSE	35.5	3	2	2,1
museum3	(0,4)	N7003247	N2563736	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	8	30	FALSE	37.5	3	2	2,1
museum3	(4,0)	N2267557	N5292502	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	7	2	8	36	FALSE	40.5	3	2	1,2
museum3	(6,4)	N6651946	N5292502	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	12	40	FALSE	44.5	3	2	2,1
museum3	(4,4)	N2277676	N1208428	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	7	4	4	20	FALSE	22.5	8	2	1,2,2,3
museum3	(6,4)	N6291078	N4244381	p(4,4);p(5,4);p(6,4);	7	2	2	20	FALSE	24.5	3	2	2,1
museum3	(4,0)	N6881552	N4244381	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2	4	22	FALSE	26.5	3	2	1,2
museum3	(6,4)	N8020365	N2642786	p(4,4);p(5,4);p(6,4);	7	2	2	18	FALSE	25.5	3	2	2,1
museum3	(0,4)	N5824129	N2642786	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	10	26	FALSE	33.5	3	2	2,1
museum3	(4,4)	N8035692	N8240955	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	7	4	10	30	FALSE	32.5	8	2	1,2,2,3
museum3	(4,0)	N4647248	N1527536	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2	6	22	FALSE	27.5	3	2	1,2
museum3	(0,4)	N1829490	N1527536	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	12	28	FALSE	33.5	3	2	2,1
museum3	(6,4)	N7854033	N465839	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	6	24	FALSE	31.5	3	2	2,1
museum3	(0,4)	N4682991	N465839	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	8	26	FALSE	33.5	3	2	2,1
museum3	(4,0)	N3438724	N1456092	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	7	2	8	32	FALSE	36.5	3	2	1,2
museum3	(6,4)	N1866077	N1456092	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	12	36	FALSE	40.5	3	2	2,1
museum3	(4,4)	N1289352	N434716	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	7	4	4	30	FALSE	32.5	8	2	1,2,2,3
museum3	(6,4)	N945763	N739880	p(4,4);p(5,4);p(6,4);	7	2	2	30	FALSE	34.5	3	2	2,1
museum3	(4,0)	N2021255	N739880	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2	4	32	FALSE	36.5	3	2	1,2
museum3	(0,4)	N5314929	N4995247	p(2,4);p(1,4);p(0,4);	8	2	2	24	TRUE	25.5	3	0	2,1
museum3	(6,4)	N9317477	N2517076	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	32	TRUE	33.5	3	0	2,1
museum3	(0,4)	N4173899	N4719440	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	40	TRUE	41.5	3	0	2,1
museum3	(6,4)	N1343161	N2781518	p(4,4);p(5,4);p(6,4);	8	2	2	26	TRUE	27.5	3	0	2,1
museum3	(0,4)	N427920	N7352797	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	34	TRUE	35.5	3	0	2,1
museum3	(6,4)	N9395266	N2478848	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	42	TRUE	43.5	3	0	2,1
museum3	(0,4)	N9759069	N8797919	p(2,4);p(1,4);p(0,4);	8	2	2	24	TRUE	25.5	3	0	2,1
museum3	(4,0)	N4072732	N6002657	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	8	2	8	30	TRUE	31.5	3	0	1,2
museum3	(0,4)	N1871009	N8911440	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	8	34	TRUE	35.5	3	0	2,1
museum3	(0,4)	N8758635	N8561126	p(2,4);p(1,4);p(0,4);	8	2	2	30	TRUE	31.5	3	0	2,1
museum3	(6,4)	N9789489	N3892665	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	32	TRUE	33.5	3	0	2,1
museum3	(0,4)	N1511665	N8769491	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	40	TRUE	41.5	3	0	2,1
museum3	(6,4)	N6264733	N5702169	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	6	32	TRUE	33.5	3	0	2,1
museum3	(4,0)	N4287991	N3521154	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2	6	36	TRUE	37.5	3	0	1,2
museum3	(0,4)	N1334055	N9663356	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	40	TRUE	41.5	3	0	2,1
museum3	(6,4)	N7495904	N1519439	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	42	TRUE	43.5	3	0	2,1
museum3	(0,4)	N1808836	N8177474	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	8	40	TRUE	41.5	3	0	2,1
museum3	(4,0)	N5646773	N2145513	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	8	2	8	46	TRUE	47.5	3	0	1,2
museum3	(6,4)	N4808679	N8416602	p(4,4);p(5,4);p(6,4);	8	2	2	26	TRUE	27.5	3	0	2,1
museum3	(4,0)	N1092778	N7126664	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2	6	30	TRUE	31.5	3	0	1,2
museum3	(6,4)	N9576855	N8193861	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	6	32	TRUE	33.5	3	0	2,1
museum3	(0,4)	N4612250	N2329748	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	34	TRUE	35.5	3	0	2,1
museum3	(6,4)	N6969	N5619502	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2	12	42	TRUE	43.5	3	0	2,1
museum3	(6,4)	N4924248	N7566	p(4,4);p(5,4);p(6,4);	8	2	2	36	TRUE	37.5	3	0	2,1
museum3	(0,4)	N1415985	N4008590	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	8	34	TRUE	35.5	3	0	2,1
museum3	(4,0)	N4873537	N3844649	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	8	2	8	40	TRUE	41.5	3	0	1,2
museum3	(0,4)	N4093262	N167862	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2	12	40	TRUE	41.5	3	0	2,1
